                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.0128,                0.93895,                0.80802,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0070207,              0.0070207,              0.0070207
                     35,                 0.9933,                0.89615,                0.79765,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0066417,              0.0066417,              0.0066417
                     36,                0.96737,                0.88764,                0.79002,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0062626,              0.0062626,              0.0062626
                     37,                0.96863,                0.88653,                0.79615,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0058836,              0.0058836,              0.0058836
                     38,                0.93591,                0.83884,                0.77335,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0055046,              0.0055046,              0.0055046
                     39,                0.91243,                0.80831,                0.76557,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0051255,              0.0051255,              0.0051255
                     40,                0.90945,                0.81089,                0.77513,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0047465,              0.0047465,              0.0047465
                     41,                0.88406,                0.69755,                0.78879,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0043674,              0.0043674,              0.0043674
                     42,                0.82342,                0.64724,                0.75276,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039884,              0.0039884,              0.0039884
                     43,                0.81439,                0.63587,                0.74715,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036094,              0.0036094,              0.0036094
                     44,                0.78465,                0.58728,                0.73893,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032303,              0.0032303,              0.0032303
                     45,                0.75785,                0.57246,                0.72161,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028513,              0.0028513,              0.0028513
                     46,                0.77439,                0.59608,                0.74956,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024722,              0.0024722,              0.0024722
                     47,                0.72896,                0.53801,                0.71832,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020932,              0.0020932,              0.0020932
                     48,                0.68451,                0.51814,                0.69524,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017142,              0.0017142,              0.0017142
                     49,                0.67491,                0.50107,                 0.6901,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013351,              0.0013351,              0.0013351
                     50,                0.65877,                0.49098,                0.69427,                0.91342,                0.76736,                0.87541,                0.64752,                 1.1174,                0.90413,                0.94123,             0.00095609,             0.00095609,             0.00095609
