                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     33,                 1.0279,                0.96839,                0.81163,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0073998,              0.0073998,              0.0073998
                     34,                 1.0309,                0.96649,                0.81883,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0070207,              0.0070207,              0.0070207
                     35,                0.99501,                0.92362,                0.79973,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0066417,              0.0066417,              0.0066417
                     36,                0.95021,                0.86374,                0.77952,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0062626,              0.0062626,              0.0062626
                     37,                0.94287,                0.86649,                 0.7862,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0058836,              0.0058836,              0.0058836
                     38,                0.92092,                0.81947,                 0.7656,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0055046,              0.0055046,              0.0055046
                     39,                0.93161,                0.83185,                0.77258,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0051255,              0.0051255,              0.0051255
                     40,                0.90038,                0.81893,                0.76654,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0047465,              0.0047465,              0.0047465
                     41,                0.87348,                0.70566,                  0.782,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0043674,              0.0043674,              0.0043674
                     42,                0.82154,                0.64637,                0.75225,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0039884,              0.0039884,              0.0039884
                     43,                0.80681,                0.62247,                0.74474,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0036094,              0.0036094,              0.0036094
                     44,                0.77498,                0.58875,                0.73711,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0032303,              0.0032303,              0.0032303
                     45,                 0.7507,                0.56552,                0.71901,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0028513,              0.0028513,              0.0028513
                     46,                0.76223,                0.59268,                0.74502,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0024722,              0.0024722,              0.0024722
                     47,                 0.7324,                0.54407,                0.71839,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0020932,              0.0020932,              0.0020932
                     48,                0.67067,                0.50262,                0.68964,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0017142,              0.0017142,              0.0017142
                     49,                 0.6774,                0.50411,                0.68781,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0013351,              0.0013351,              0.0013351
                     50,                0.65441,                0.48784,                0.68999,                0.87749,                0.77137,                0.87341,                0.65153,                 1.0863,                 0.9138,                0.92214,             0.00095609,             0.00095609,             0.00095609
